Postcode,SED,Rented Households,Postcode Totals,SED Totals,Postcode Fraction,SED Fraction
6228,Collie-Preston (South West),9,9,3038,1,0.002962475
6229,Bunbury (South West),7,30,5647,0.233333333,0.001239596
6229,Collie-Preston (South West),23,30,3038,0.766666667,0.00757077
6230,Bunbury (South West),5622,5651,5647,0.994868165,0.995572871
6230,Collie-Preston (South West),29,5651,3038,0.005131835,0.009545754
6232,Collie-Preston (South West),864,864,3038,1,0.28439763
6233,Collie-Preston (South West),621,1429,3038,0.434569629,0.204410797
6233,Murray-Wellington (South West),808,1429,3106,0.565430371,0.260141661
6236,Collie-Preston (South West),99,99,3038,1,0.032587228
6237,Bunbury (South West),18,111,5647,0.162162162,0.003187533
6237,Collie-Preston (South West),93,111,3038,0.837837838,0.030612245
6239,Collie-Preston (South West),281,281,3038,1,0.092495063
6240,Collie-Preston (South West),9,9,3038,1,0.002962475
6243,Warren-Blackwood (South West),4,4,3771,1,0.001060727
6244,Roe (Agricultural),6,113,3799,0.053097345,0.001579363
6244,Warren-Blackwood (South West),107,113,3771,0.946902655,0.028374436
6251,Collie-Preston (South West),9,9,3038,1,0.002962475
6252,Warren-Blackwood (South West),5,5,3771,1,0.001325908
6253,Warren-Blackwood (South West),39,39,3771,1,0.010342084
6254,Warren-Blackwood (South West),52,52,3771,1,0.013789446
6255,Warren-Blackwood (South West),286,286,3771,1,0.075841952
6256,Warren-Blackwood (South West),22,22,3771,1,0.005833996
6258,Warren-Blackwood (South West),723,723,3771,1,0.191726333
6260,Warren-Blackwood (South West),92,92,3771,1,0.024396712
6262,Warren-Blackwood (South West),41,41,3771,1,0.010872448
6271,Collie-Preston (South West),235,240,3038,0.979166667,0.077353522
6271,Vasse (South West),5,240,3955,0.020833333,0.001264223
6275,Warren-Blackwood (South West),122,122,3771,1,0.032352161
6280,Collie-Preston (South West),3,2985,3038,0.001005025,0.000987492
6280,Vasse (South West),2982,2985,3955,0.998994975,0.753982301
6281,Vasse (South West),639,639,3955,1,0.161567636
6282,Vasse (South West),97,97,3955,1,0.024525917
6284,Vasse (South West),172,172,3955,1,0.043489254
6285,Vasse (South West),60,1014,3955,0.059171598,0.01517067
6285,Warren-Blackwood (South West),954,1014,3771,0.940828402,0.252983294
6286,Warren-Blackwood (South West),83,83,3771,1,0.022010077
6288,Warren-Blackwood (South West),49,49,3771,1,0.012993901
6290,Warren-Blackwood (South West),183,183,3771,1,0.048528242
6302,Central Wheatbelt (Agricultural),247,247,3174,1,0.077819786
6304,Central Wheatbelt (Agricultural),78,78,3174,1,0.024574669
6306,Central Wheatbelt (Agricultural),71,71,3174,1,0.02236925
6308,Central Wheatbelt (Agricultural),124,124,3174,1,0.039067423
6309,Central Wheatbelt (Agricultural),16,16,3174,1,0.005040958
6311,Central Wheatbelt (Agricultural),33,33,3174,1,0.010396975
6312,Central Wheatbelt (Agricultural),4,551,3174,0.007259528,0.001260239
6312,Roe (Agricultural),547,551,3799,0.992740472,0.143985259
6313,Roe (Agricultural),8,8,3799,1,0.002105817
6315,Roe (Agricultural),156,156,3799,1,0.041063438
6316,Roe (Agricultural),22,22,3799,1,0.005790998
6317,Roe (Agricultural),453,453,3799,1,0.119241906
6318,Roe (Agricultural),32,32,3799,1,0.008423269
6320,Roe (Agricultural),26,26,3799,1,0.006843906
6321,Roe (Agricultural),59,59,3799,1,0.015530403
6322,Roe (Agricultural),7,7,3799,1,0.00184259
6323,Warren-Blackwood (South West),54,54,3771,1,0.014319809
6324,Warren-Blackwood (South West),312,312,3771,1,0.082736675
6326,Warren-Blackwood (South West),26,26,3771,1,0.006894723
6327,Albany (South West),15,15,3934,1,0.003812913
6328,Albany (South West),39,39,3934,1,0.009913574
6330,Albany (South West),3880,3880,3934,1,0.986273513
6333,Warren-Blackwood (South West),531,531,3771,1,0.140811456
6335,Roe (Agricultural),67,67,3799,1,0.01763622
6336,Roe (Agricultural),24,24,3799,1,0.006317452
6337,Roe (Agricultural),75,75,3799,1,0.019742037
6338,Roe (Agricultural),61,61,3799,1,0.016056857
6341,Roe (Agricultural),25,25,3799,1,0.006580679
6343,Roe (Agricultural),18,18,3799,1,0.004738089
6346,Roe (Agricultural),89,89,3799,1,0.023427218
6348,Roe (Agricultural),142,142,3799,1,0.037378257
6350,Roe (Agricultural),20,20,3799,1,0.005264543
6352,Roe (Agricultural),11,11,3799,1,0.002895499
6353,Roe (Agricultural),75,75,3799,1,0.019742037
6355,Roe (Agricultural),31,31,3799,1,0.008160042
6356,Roe (Agricultural),11,11,3799,1,0.002895499
6358,Central Wheatbelt (Agricultural),6,6,3174,1,0.001890359
6359,Central Wheatbelt (Agricultural),41,41,3174,1,0.012917454
6363,Central Wheatbelt (Agricultural),4,4,3174,1,0.001260239
6365,Central Wheatbelt (Agricultural),40,40,3174,1,0.012602394
6367,Central Wheatbelt (Agricultural),44,44,3174,1,0.013862634
6368,Central Wheatbelt (Agricultural),3,3,3174,1,0.00094518
6369,Central Wheatbelt (Agricultural),55,55,3174,1,0.017328292
6370,Central Wheatbelt (Agricultural),28,28,3174,1,0.008821676
6372,Central Wheatbelt (Agricultural),4,4,3174,1,0.001260239
6375,Central Wheatbelt (Agricultural),91,91,3174,1,0.028670447
6383,Central Wheatbelt (Agricultural),54,54,3174,1,0.017013233
6386,Central Wheatbelt (Agricultural),6,6,3174,1,0.001890359
6390,Central Wheatbelt (Agricultural),179,179,3174,1,0.056395715
6391,Central Wheatbelt (Agricultural),5,86,3174,0.058139535,0.001575299
6391,Roe (Agricultural),81,86,3799,0.941860465,0.0213214
6392,Roe (Agricultural),29,29,3799,1,0.007633588
6393,Roe (Agricultural),3,3,3799,1,0.000789681
6394,Roe (Agricultural),25,25,3799,1,0.006580679
6395,Roe (Agricultural),180,180,3799,1,0.04738089
6396,Roe (Agricultural),27,27,3799,1,0.007107133
6397,Warren-Blackwood (South West),11,11,3771,1,0.002916998
6398,Warren-Blackwood (South West),71,71,3771,1,0.018827897
6401,Central Wheatbelt (Agricultural),830,847,3174,0.979929162,0.261499685
6401,Moore (Agricultural),17,847,2663,0.020070838,0.006383778
6403,Central Wheatbelt (Agricultural),14,14,3174,1,0.004410838
6405,Central Wheatbelt (Agricultural),14,14,3174,1,0.004410838
6407,Central Wheatbelt (Agricultural),103,103,3174,1,0.032451166
6409,Central Wheatbelt (Agricultural),32,32,3174,1,0.010081916
6410,Central Wheatbelt (Agricultural),103,103,3174,1,0.032451166
6411,Central Wheatbelt (Agricultural),3,3,3174,1,0.00094518
6413,Central Wheatbelt (Agricultural),4,4,3174,1,0.001260239
6414,Central Wheatbelt (Agricultural),4,4,3174,1,0.001260239
6415,Central Wheatbelt (Agricultural),356,356,3174,1,0.112161311
6418,Central Wheatbelt (Agricultural),61,61,3174,1,0.019218652
6421,Central Wheatbelt (Agricultural),5,5,3174,1,0.001575299
6422,Central Wheatbelt (Agricultural),4,4,3174,1,0.001260239
6423,Central Wheatbelt (Agricultural),19,19,3174,1,0.005986137
6424,Central Wheatbelt (Agricultural),5,5,3174,1,0.001575299
6425,Central Wheatbelt (Agricultural),3,3,3174,1,0.00094518
6426,Central Wheatbelt (Agricultural),122,122,3174,1,0.038437303
6427,Central Wheatbelt (Agricultural),7,7,3174,1,0.002205419
6429,Kalgoorlie (Mining and Pastoral),104,104,4750,1,0.021894737
6430,Kalgoorlie (Mining and Pastoral),3035,3035,4750,1,0.638947368
6431,Kalgoorlie (Mining and Pastoral),22,137,4750,0.160583942,0.004631579
6431,North West Central (Mining and Pastoral),115,137,4574,0.839416058,0.025142108
6432,Kalgoorlie (Mining and Pastoral),822,822,4750,1,0.173052632
6436,Kalgoorlie (Mining and Pastoral),22,22,4750,1,0.004631579
6437,Kalgoorlie (Mining and Pastoral),84,84,4750,1,0.017684211
6438,Kalgoorlie (Mining and Pastoral),110,110,4750,1,0.023157895
6440,Kalgoorlie (Mining and Pastoral),132,132,4750,1,0.027789474
6442,Kalgoorlie (Mining and Pastoral),315,315,4750,1,0.066315789
6443,Kalgoorlie (Mining and Pastoral),104,104,4750,1,0.021894737
6445,Roe (Agricultural),6,6,3799,1,0.001579363
6446,Roe (Agricultural),3,3,3799,1,0.000789681
6447,Roe (Agricultural),9,9,3799,1,0.002369044
6448,Roe (Agricultural),18,18,3799,1,0.004738089
6450,Roe (Agricultural),1448,1448,3799,1,0.381152935
6460,Moore (Agricultural),62,62,2663,1,0.023282013
6461,Moore (Agricultural),58,58,2663,1,0.021779947
6462,Moore (Agricultural),3,3,2663,1,0.001126549
6463,Central Wheatbelt (Agricultural),6,6,3174,1,0.001890359
6465,Moore (Agricultural),5,5,2663,1,0.001877582
6468,Moore (Agricultural),10,10,2663,1,0.003755163
6472,Central Wheatbelt (Agricultural),9,9,3174,1,0.002835539
6475,Central Wheatbelt (Agricultural),31,31,3174,1,0.009766856
6477,Central Wheatbelt (Agricultural),29,29,3174,1,0.009136736
6479,Central Wheatbelt (Agricultural),51,51,3174,1,0.016068053
6485,Central Wheatbelt (Agricultural),49,49,3174,1,0.015437933
6488,Central Wheatbelt (Agricultural),15,15,3174,1,0.004725898
6489,Central Wheatbelt (Agricultural),5,5,3174,1,0.001575299
6490,Central Wheatbelt (Agricultural),18,18,3174,1,0.005671078
6501,Moore (Agricultural),32,32,2663,1,0.012016523
6502,Moore (Agricultural),64,64,2663,1,0.024033045
6503,Moore (Agricultural),149,149,2663,1,0.055951934
6504,Moore (Agricultural),11,11,2663,1,0.00413068
6505,Moore (Agricultural),3,3,2663,1,0.001126549
6506,Moore (Agricultural),5,5,2663,1,0.001877582
6507,Moore (Agricultural),38,38,2663,1,0.014269621
6509,Moore (Agricultural),22,22,2663,1,0.008261359
6510,Moore (Agricultural),186,186,2663,1,0.069846038
6511,Moore (Agricultural),37,37,2663,1,0.013894104
6513,Moore (Agricultural),9,9,2663,1,0.003379647
6514,Moore (Agricultural),59,59,2663,1,0.022155464
6515,Moore (Agricultural),16,16,2663,1,0.006008261
6516,Moore (Agricultural),220,220,2663,1,0.082613594
6517,Moore (Agricultural),43,43,2663,1,0.016147202
6518,Moore (Agricultural),26,26,2663,1,0.009763425
6519,Moore (Agricultural),60,60,2663,1,0.02253098
6521,Moore (Agricultural),23,23,2663,1,0.008636876
6522,Moore (Agricultural),28,28,2663,1,0.010514457
6525,Moore (Agricultural),402,402,2663,1,0.150957567
6528,Geraldton (Agricultural),30,30,4329,1,0.006930007
6530,Geraldton (Agricultural),3910,3916,4329,0.998467824,0.903210903
6530,Moore (Agricultural),6,3916,2663,0.001532176,0.002253098
6532,Geraldton (Agricultural),389,481,4329,0.808731809,0.08985909
6532,Moore (Agricultural),70,481,2663,0.145530146,0.026286143
6532,North West Central (Mining and Pastoral),22,481,4574,0.045738046,0.004809794
6535,Moore (Agricultural),102,102,2663,1,0.038302666
6536,North West Central (Mining and Pastoral),281,281,4574,1,0.061434193
6537,North West Central (Mining and Pastoral),285,285,4574,1,0.062308701
6556,Swan Hills (East Metropolitan),73,73,2821,1,0.025877348
6558,Swan Hills (East Metropolitan),19,19,2821,1,0.0067352
6560,Central Wheatbelt (Agricultural),78,78,3174,1,0.024574669
6562,Central Wheatbelt (Agricultural),46,46,3174,1,0.014492754
6564,Central Wheatbelt (Agricultural),15,15,3174,1,0.004725898
6566,Moore (Agricultural),172,172,2663,1,0.06458881
6567,Moore (Agricultural),17,17,2663,1,0.006383778
6568,Moore (Agricultural),14,14,2663,1,0.005257229
6569,Moore (Agricultural),26,26,2663,1,0.009763425
6571,Moore (Agricultural),13,13,2663,1,0.004881712
6572,Moore (Agricultural),3,3,2663,1,0.001126549
6575,Moore (Agricultural),3,3,2663,1,0.001126549
6603,Moore (Agricultural),144,144,2663,1,0.054074352
6605,Moore (Agricultural),3,3,2663,1,0.001126549
6608,Moore (Agricultural),4,4,2663,1,0.001502065
6609,Moore (Agricultural),82,82,2663,1,0.030792339
6612,Moore (Agricultural),6,13,2663,0.461538462,0.002253098
6612,North West Central (Mining and Pastoral),7,13,4574,0.538461538,0.001530389
6620,Moore (Agricultural),28,28,2663,1,0.010514457
6623,Moore (Agricultural),58,58,2663,1,0.021779947
6627,Moore (Agricultural),3,3,2663,1,0.001126549
6628,Moore (Agricultural),4,4,2663,1,0.001502065
6630,Moore (Agricultural),39,58,2663,0.672413793,0.014645137
6630,North West Central (Mining and Pastoral),19,58,4574,0.327586207,0.004153913
6635,North West Central (Mining and Pastoral),40,40,4574,1,0.008745081
6638,North West Central (Mining and Pastoral),55,55,4574,1,0.012024486
6639,North West Central (Mining and Pastoral),10,10,4574,1,0.00218627
6640,North West Central (Mining and Pastoral),33,33,4574,1,0.007214692
6642,North West Central (Mining and Pastoral),164,164,4574,1,0.035854832
6646,North West Central (Mining and Pastoral),56,56,4574,1,0.012243113
6701,North West Central (Mining and Pastoral),1062,1062,4574,1,0.232181898
6705,North West Central (Mining and Pastoral),37,37,4574,1,0.0080892
6707,North West Central (Mining and Pastoral),710,710,4574,1,0.155225186
6710,North West Central (Mining and Pastoral),189,189,4574,1,0.041320507
6713,Pilbara (Mining and Pastoral),158,158,9070,1,0.017420066
6714,Pilbara (Mining and Pastoral),3282,3282,9070,1,0.36185226
6716,North West Central (Mining and Pastoral),64,64,4574,1,0.013992129
6718,Pilbara (Mining and Pastoral),153,153,9070,1,0.016868798
6720,Pilbara (Mining and Pastoral),549,549,9070,1,0.060529217
6721,Pilbara (Mining and Pastoral),1126,1126,9070,1,0.124145535
6722,Pilbara (Mining and Pastoral),2435,2435,9070,1,0.268467475
6725,Kimberley (Mining and Pastoral),2171,2171,7193,1,0.301821215
6726,Kimberley (Mining and Pastoral),1127,1127,7193,1,0.156680106
6728,Kimberley (Mining and Pastoral),1071,1071,7193,1,0.148894759
6740,Kimberley (Mining and Pastoral),300,300,7193,1,0.041707215
6743,Kimberley (Mining and Pastoral),1363,1363,7193,1,0.189489782
6751,North West Central (Mining and Pastoral),936,936,4574,1,0.204634893
6753,Pilbara (Mining and Pastoral),1203,1203,9070,1,0.132635061
6754,North West Central (Mining and Pastoral),311,311,4574,1,0.067993004
6758,Pilbara (Mining and Pastoral),25,25,9070,1,0.00275634
6760,Pilbara (Mining and Pastoral),87,87,9070,1,0.009592062
6762,Pilbara (Mining and Pastoral),52,52,9070,1,0.005733186
6765,Kimberley (Mining and Pastoral),436,436,7193,1,0.060614486
6770,Kimberley (Mining and Pastoral),682,682,7193,1,0.094814403
6798,Unclassified (OT),213,213,635,1,0.335433071
6799,Unclassified (OT),89,89,635,1,0.14015748
7000,Clark (Hobart),2665,2665,5556,1,0.479661627
7004,Clark (Hobart),1242,1242,5556,1,0.223542117
7005,Clark (Hobart),217,1823,5556,0.119034558,0.039056875
7005,Clark (Nelson),1606,1823,2242,0.880965442,0.71632471
7007,Clark (Hobart),17,315,5556,0.053968254,0.003059755
7007,Clark (Nelson),298,315,2242,0.946031746,0.132917038
7008,Clark (Elwick),400,1780,5573,0.224719101,0.071774628
7008,Clark (Hobart),1380,1780,5556,0.775280899,0.24838013
7009,Clark (Elwick),2140,2140,5573,1,0.383994258
7010,Clark (Elwick),2948,2948,5573,1,0.528979006
7011,Clark (Derwent),1979,2048,2025,0.966308594,0.977283951
7011,Clark (Elwick),69,2048,5573,0.033691406,0.012381123
7012,Clark (Elwick),16,22,5573,0.727272727,0.002870985
7012,Lyons (Derwent),6,22,2737,0.272727273,0.002192181
7015,Franklin (Pembroke),841,945,3140,0.88994709,0.267834395
7015,Franklin (Rumney),104,945,2213,0.11005291,0.046995029
7016,Franklin (Rumney),337,337,2213,1,0.15228197
7017,Franklin (Rumney),42,262,2213,0.160305344,0.018978762
7017,Lyons (Derwent),3,262,2737,0.011450382,0.001096091
7017,Lyons (Prosser),18,262,2469,0.06870229,0.007290401
7017,Lyons (Rumney),199,262,647,0.759541985,0.307573416
7018,Franklin (Pembroke),2299,2427,3140,0.947259992,0.732165605
7018,Franklin (Rumney),128,2427,2213,0.052740008,0.057840036
7019,Franklin (Rumney),1201,1201,2213,1,0.542702214
7020,Franklin (Rumney),57,57,2213,1,0.025756891
7021,Franklin (Rumney),97,97,2213,1,0.043831902
7022,Franklin (Rumney),52,52,2213,1,0.023497515
7023,Franklin (Rumney),31,31,2213,1,0.014008134
7024,Franklin (Rumney),20,20,2213,1,0.009037506
7025,Franklin (Rumney),4,100,2213,0.04,0.001807501
7025,Lyons (Rumney),96,100,647,0.96,0.148377125
7026,Lyons (Prosser),48,57,2469,0.842105263,0.019441069
7026,Lyons (Rumney),9,57,647,0.157894737,0.013910355
7027,Lyons (Prosser),15,15,2469,1,0.006075334
7030,Clark (Derwent),46,2293,2025,0.020061055,0.022716049
7030,Lyons (Derwent),1694,2293,2737,0.73877017,0.618925831
7030,Lyons (Prosser),553,2293,2469,0.241168775,0.223977319
7050,Clark (Nelson),115,1618,2242,0.071075402,0.051293488
7050,Franklin (Nelson),1503,1618,1772,0.928924598,0.848194131
7052,Franklin (Huon),358,627,2141,0.570972887,0.167211583
7052,Franklin (Nelson),269,627,1772,0.429027113,0.151805869
7053,Clark (Nelson),195,195,2242,1,0.086975914
7054,Clark (Hobart),35,495,5556,0.070707071,0.006299496
7054,Clark (Huon),6,495,13,0.012121212,0.461538462
7054,Clark (Nelson),28,495,2242,0.056565657,0.012488849
7054,Franklin (Huon),426,495,2141,0.860606061,0.198972443
7055,Franklin (Huon),35,35,2141,1,0.016347501
7109,Franklin (Huon),582,582,2141,1,0.271835591
7112,Franklin (Huon),257,257,2141,1,0.120037366
7113,Franklin (Huon),74,74,2141,1,0.034563288
7116,Franklin (Huon),137,137,2141,1,0.06398879
7117,Franklin (Huon),55,55,2141,1,0.02568893
7120,Lyons (Prosser),127,127,2469,1,0.051437829
7140,Lyons (Derwent),1034,1034,2737,1,0.377785897
7150,Clark (Huon),7,150,13,0.046666667,0.538461538
7150,Franklin (Huon),143,150,2141,0.953333333,0.066791219
7155,Franklin (Huon),40,40,2141,1,0.018682858
7162,Franklin (Huon),31,31,2141,1,0.014479215
7163,Franklin (Huon),3,3,2141,1,0.001401214
7170,Franklin (Rumney),140,140,2213,1,0.06326254
7171,Lyons (Rumney),343,343,647,1,0.530139104
7172,Lyons (Prosser),407,407,2469,1,0.164844066
7173,Lyons (Prosser),435,435,2469,1,0.17618469
7174,Lyons (Prosser),5,5,2469,1,0.002025111
7175,Lyons (Prosser),9,9,2469,1,0.0036452
7177,Lyons (Prosser),20,20,2469,1,0.008100446
7178,Lyons (Prosser),12,12,2469,1,0.004860267
7179,Lyons (Prosser),29,29,2469,1,0.011745646
7180,Lyons (Prosser),11,11,2469,1,0.004455245
7182,Lyons (Prosser),29,29,2469,1,0.011745646
7183,Lyons (Prosser),6,6,2469,1,0.002430134
7184,Lyons (Prosser),85,85,2469,1,0.034426893
7185,Lyons (Prosser),10,10,2469,1,0.004050223
7186,Lyons (Prosser),8,8,2469,1,0.003240178
7187,Lyons (Prosser),7,7,2469,1,0.002835156
7190,Lyons (Prosser),285,285,2469,1,0.115431349
7209,Lyons (Prosser),38,38,2469,1,0.015390846
7210,Lyons (Prosser),105,105,2469,1,0.042527339
7211,Lyons (McIntyre),20,20,2598,1,0.007698229
7212,Bass (Windermere),12,127,5508,0.094488189,0.002178649
7212,Lyons (Launceston),5,127,855,0.039370079,0.005847953
7212,Lyons (McIntyre),110,127,2598,0.866141732,0.042340262
7213,Lyons (McIntyre),19,19,2598,1,0.007313318
7214,Lyons (McIntyre),42,42,2598,1,0.016166282
7215,Lyons (McIntyre),193,400,2598,0.4825,0.074287914
7215,Lyons (Prosser),207,400,2469,0.5175,0.083839611
7216,Lyons (McIntyre),394,394,2598,1,0.151655119
7248,Bass (Windermere),2964,2964,5508,1,0.538126362
7249,Bass (Launceston),1854,1948,3193,0.95174538,0.580645161
7249,Bass (Rosevears),94,1948,3436,0.04825462,0.027357392
7250,Bass (Launceston),1339,6127,3193,0.218540885,0.419354839
7250,Bass (Rosevears),2535,6127,3436,0.413742451,0.737776484
7250,Bass (Windermere),1583,6127,5508,0.258364616,0.287400145
7250,Lyons (Launceston),670,6127,855,0.109352048,0.783625731
7252,Bass (Windermere),88,88,5508,1,0.015976761
7253,Bass (Windermere),732,732,5508,1,0.132897603
7254,Bass (Windermere),24,24,5508,1,0.004357298
7255,Bass (McIntyre),106,106,681,1,0.155653451
7256,Braddon (Murchison),167,167,4391,1,0.038032339
7257,Bass (McIntyre),10,10,681,1,0.014684288
7258,Bass (Windermere),17,27,5508,0.62962963,0.00308642
7258,Lyons (Launceston),10,27,855,0.37037037,0.011695906
7259,Bass (Windermere),18,18,5508,1,0.003267974
7260,Bass (McIntyre),292,292,681,1,0.428781204
7261,Bass (McIntyre),15,15,681,1,0.022026432
7262,Bass (McIntyre),165,165,681,1,0.242290749
7263,Bass (McIntyre),44,44,681,1,0.064610866
7264,Bass (McIntyre),29,29,681,1,0.042584435
7265,Bass (McIntyre),20,20,681,1,0.029368576
7267,Bass (Windermere),21,21,5508,1,0.003812636
7268,Bass (Windermere),49,49,5508,1,0.008896151
