SA1,LGA,Rented Households,LGA Totals,SA1 Totals,SA1 Fraction,LGA Fraction
40203103614,Port Adelaide Enfield,63,18545,63,1.0,0.0033971420868158532
40203103615,Port Adelaide Enfield,77,18545,77,1.0,0.00415206255055271
40203103616,Port Adelaide Enfield,80,18545,80,1.0,0.004313831221353465
40203103617,Port Adelaide Enfield,159,18545,159,1.0,0.00857373955244001
40203103618,Port Adelaide Enfield,104,18545,104,1.0,0.005607980587759504
40203103619,Port Adelaide Enfield,92,18545,92,1.0,0.004960905904556484
40203103620,Port Adelaide Enfield,88,18545,88,1.0,0.004745214343488811
40203103621,Port Adelaide Enfield,143,18545,143,1.0,0.007710973308169318
40203103622,Port Adelaide Enfield,115,18545,115,1.0,0.006201132380695605
40203103623,Port Adelaide Enfield,96,18545,96,1.0,0.005176597465624157
40203103624,Port Adelaide Enfield,131,18545,131,1.0,0.007063898624966298
40203103625,Port Adelaide Enfield,113,18545,113,1.0,0.006093286600161769
40203103626,Port Adelaide Enfield,68,18545,68,1.0,0.003666756538150445
40203103627,Port Adelaide Enfield,55,18545,55,1.0,0.0029657589646805067
40203103628,Port Adelaide Enfield,117,18545,117,1.0,0.006308978161229442
40203103629,Port Adelaide Enfield,52,18545,52,1.0,0.002803990293879752
40203103630,Port Adelaide Enfield,68,18545,68,1.0,0.003666756538150445
40203103631,Port Adelaide Enfield,109,18545,109,1.0,0.005877595039094095
40203103632,Port Adelaide Enfield,93,18545,93,1.0,0.005014828794823402
40203103633,Port Adelaide Enfield,71,18545,71,1.0,0.0038285252089512
40203103634,Port Adelaide Enfield,87,18545,87,1.0,0.0046912914532218925
40203103635,Port Adelaide Enfield,74,18545,74,1.0,0.003990293879751955
40203103636,Port Adelaide Enfield,109,18545,109,1.0,0.005877595039094095
40203103637,Port Adelaide Enfield,84,18545,84,1.0,0.004529522782421138
40203103638,Port Adelaide Enfield,31,18545,31,1.0,0.0016716095982744674
40203103639,Port Adelaide Enfield,47,18545,47,1.0,0.0025343758425451605
40203103640,Port Adelaide Enfield,41,18545,41,1.0,0.0022108385009436504
40203103641,Port Adelaide Enfield,105,18545,105,1.0,0.0056619034780264225
40203103642,Port Adelaide Enfield,56,18545,56,1.0,0.003019681854947425
40203103643,Port Adelaide Enfield,101,18545,101,1.0,0.005446211916958749
40203103644,Port Adelaide Enfield,141,18545,141,1.0,0.007603127527635482
40203103646,Port Adelaide Enfield,123,18545,123,1.0,0.006632515502830952
40203103649,Port Adelaide Enfield,55,18545,55,1.0,0.0029657589646805067
40203103650,Port Adelaide Enfield,65,18545,65,1.0,0.00350498786734969
40203103801,Port Adelaide Enfield,72,18545,72,1.0,0.0038824480992181182
40203103802,Port Adelaide Enfield,102,18545,102,1.0,0.005500134807225668
40203103803,Port Adelaide Enfield,118,18545,118,1.0,0.00636290105149636
40203103804,Port Adelaide Enfield,39,18545,39,1.0,0.002102992720409814
40203103805,Port Adelaide Enfield,92,18545,92,1.0,0.004960905904556484
40203103806,Port Adelaide Enfield,112,18545,112,1.0,0.00603936370989485
40203103807,Port Adelaide Enfield,140,18545,140,1.0,0.007549204637368563
40203103808,Port Adelaide Enfield,73,18545,73,1.0,0.003936370989485036
40203103809,Port Adelaide Enfield,46,18545,46,1.0,0.002480452952278242
40203103810,Port Adelaide Enfield,102,18545,102,1.0,0.005500134807225668
40203103811,Port Adelaide Enfield,158,18545,158,1.0,0.008519816662173092
40203103812,Port Adelaide Enfield,64,18545,64,1.0,0.0034510649770827717
40203103813,Port Adelaide Enfield,117,18545,117,1.0,0.006308978161229442
40203103814,Port Adelaide Enfield,125,18545,125,1.0,0.0067403612833647885
40203103815,Port Adelaide Enfield,69,18545,69,1.0,0.003720679428417363
40203103816,Port Adelaide Enfield,89,18545,89,1.0,0.004799137233755729
40203103817,Port Adelaide Enfield,115,18545,115,1.0,0.006201132380695605
40203103818,Port Adelaide Enfield,79,18545,79,1.0,0.004259908331086546
40203103819,Port Adelaide Enfield,25,18545,25,1.0,0.0013480722566729577
40203103820,Port Adelaide Enfield,97,18545,97,1.0,0.005230520355891076
40203103821,Port Adelaide Enfield,92,18545,92,1.0,0.004960905904556484
40203103822,Port Adelaide Enfield,56,18545,56,1.0,0.003019681854947425
40203103823,Port Adelaide Enfield,75,18545,75,1.0,0.004044216770018873
40203103824,Port Adelaide Enfield,38,18545,38,1.0,0.0020490698301428955
40203103825,Port Adelaide Enfield,95,18545,95,1.0,0.005122674575357239
40203103826,Port Adelaide Enfield,60,18545,60,1.0,0.0032353734160150984
40203103827,Port Adelaide Enfield,30,18545,30,1.0,0.0016176867080075492
40203103828,Port Adelaide Enfield,68,18545,68,1.0,0.003666756538150445
40203103829,Port Adelaide Enfield,94,18545,94,1.0,0.005068751685090321
40203103830,Port Adelaide Enfield,135,18545,135,1.0,0.007279590186033971
40203103831,Port Adelaide Enfield,89,18545,89,1.0,0.004799137233755729
40203103832,Port Adelaide Enfield,116,18545,116,1.0,0.006255055270962524
40203103833,Port Adelaide Enfield,85,18545,85,1.0,0.004583445672688056
40203103834,Port Adelaide Enfield,56,18545,56,1.0,0.003019681854947425
40203103835,Port Adelaide Enfield,88,18545,88,1.0,0.004745214343488811
40203103836,Port Adelaide Enfield,43,18545,43,1.0,0.0023186842814774873
40203103837,Port Adelaide Enfield,68,18545,68,1.0,0.003666756538150445
40203103838,Port Adelaide Enfield,96,18545,96,1.0,0.005176597465624157
40203103839,Port Adelaide Enfield,62,18545,62,1.0,0.003343219196548935
40203117501,Port Adelaide Enfield,53,18545,53,1.0,0.0028579131841466703
40203117502,Port Adelaide Enfield,52,18545,52,1.0,0.002803990293879752
40203117503,Port Adelaide Enfield,25,18545,25,1.0,0.0013480722566729577
40203117504,Port Adelaide Enfield,86,18545,86,1.0,0.0046373685629549745
40203117505,Port Adelaide Enfield,61,18545,61,1.0,0.003289296306282017
40203117506,Port Adelaide Enfield,18,18545,18,1.0,0.0009706120248045296
40203117507,Port Adelaide Enfield,15,18545,15,1.0,0.0008088433540037746
40203117508,Port Adelaide Enfield,96,18545,96,1.0,0.005176597465624157
40203117509,Port Adelaide Enfield,72,18545,72,1.0,0.0038824480992181182
40203117510,Port Adelaide Enfield,29,18545,29,1.0,0.001563763817740631
40203117511,Port Adelaide Enfield,88,18545,88,1.0,0.004745214343488811
40203117512,Port Adelaide Enfield,17,18545,17,1.0,0.0009166891345376112
40203117513,Port Adelaide Enfield,48,18545,48,1.0,0.0025882987328120785
40203117514,Port Adelaide Enfield,55,18545,55,1.0,0.0029657589646805067
40203117515,Port Adelaide Enfield,4,18545,4,1.0,0.00021569156106767323
40203117516,Port Adelaide Enfield,31,18545,31,1.0,0.0016716095982744674
40203117517,Port Adelaide Enfield,61,18545,61,1.0,0.003289296306282017
40203117518,Port Adelaide Enfield,51,18545,51,1.0,0.002750067403612834
40203117519,Port Adelaide Enfield,101,18545,101,1.0,0.005446211916958749
40203117520,Port Adelaide Enfield,53,18545,53,1.0,0.0028579131841466703
40203117521,Port Adelaide Enfield,18,18545,18,1.0,0.0009706120248045296
40203117522,Port Adelaide Enfield,78,18545,78,1.0,0.004205985440819628
40203117523,Port Adelaide Enfield,12,18545,12,1.0,0.0006470746832030196
40203117524,Port Adelaide Enfield,26,18545,26,1.0,0.001401995146939876
40203117525,Port Adelaide Enfield,60,18545,60,1.0,0.0032353734160150984
40203117526,Port Adelaide Enfield,76,18545,76,1.0,0.004098139660285791
40203117527,Port Adelaide Enfield,158,18545,158,1.0,0.008519816662173092
40203117528,Port Adelaide Enfield,58,18545,58,1.0,0.003127527635481262
40203117530,Port Adelaide Enfield,73,18545,73,1.0,0.003936370989485036
40203117531,Port Adelaide Enfield,52,18545,52,1.0,0.002803990293879752
40203117532,Port Adelaide Enfield,43,18545,43,1.0,0.0023186842814774873
40203117533,Port Adelaide Enfield,36,18545,36,1.0,0.0019412240496090591
40203117534,Port Adelaide Enfield,93,18545,93,1.0,0.005014828794823402
40203117535,Port Adelaide Enfield,63,18545,63,1.0,0.0033971420868158532
40203117536,Port Adelaide Enfield,52,18545,52,1.0,0.002803990293879752
40203117537,Port Adelaide Enfield,66,18545,66,1.0,0.003558910757616608
40203117538,Port Adelaide Enfield,32,18545,32,1.0,0.0017255324885413858
40203117539,Port Adelaide Enfield,52,18545,52,1.0,0.002803990293879752
40203117540,Port Adelaide Enfield,64,18545,64,1.0,0.0034510649770827717
40203117541,Port Adelaide Enfield,15,18545,15,1.0,0.0008088433540037746
40203117601,Salisbury,34,15346,34,1.0,0.002215561058256223
40203117602,Port Adelaide Enfield,129,18545,129,1.0,0.006956052844432461
40203117603,Port Adelaide Enfield,38,18545,38,1.0,0.0020490698301428955
40203117604,Tea Tree Gully,32,7039,32,1.0,0.004546100298337832
40203117605,Salisbury,28,15346,28,1.0,0.0018245796950345367
40203117606,Tea Tree Gully,57,7039,57,1.0,0.008097741156414264
40203117607,Tea Tree Gully,43,7039,43,1.0,0.0061088222758914614
40203117608,Port Adelaide Enfield,32,18545,32,1.0,0.0017255324885413858
40203117609,Port Adelaide Enfield,42,18545,42,1.0,0.002264761391210569
40203117610,Tea Tree Gully,38,7039,38,1.0,0.005398494104276176
40203117611,Port Adelaide Enfield,69,18545,69,1.0,0.003720679428417363
40203117612,Port Adelaide Enfield,61,18545,61,1.0,0.003289296306282017
40203117613,Salisbury,24,15346,24,1.0,0.0015639254528867458
40203117614,Salisbury,21,15346,21,1.0,0.0013684347712759025
40203117615,Port Adelaide Enfield,89,18545,89,1.0,0.004799137233755729
40203117616,Port Adelaide Enfield,13,18545,13,1.0,0.000700997573469938
40203117617,Salisbury,42,15346,42,1.0,0.002736869542551805
40203117618,Tea Tree Gully,39,7039,39,1.0,0.005540559738599233
40203117619,Tea Tree Gully,31,7039,31,1.0,0.004404034664014775
40203117620,Tea Tree Gully,54,7039,54,1.0,0.007671544253445092
40203117621,Salisbury,29,15346,29,1.0,0.0018897432555714845
40203117622,Port Adelaide Enfield,80,18545,80,1.0,0.004313831221353465
40203117623,Port Adelaide Enfield,50,18545,50,1.0,0.0026961445133459154
40203117624,Salisbury,24,15346,24,1.0,0.0015639254528867458
40204104001,Salisbury,26,15346,26,1.0,0.0016942525739606412
40204104002,Salisbury,58,15346,58,1.0,0.003779486511142969
40204104003,Salisbury,33,15346,33,1.0,0.0021503974977192756
40204104004,Salisbury,65,15346,65,1.0,0.004235631434901603
40204104005,Salisbury,68,15346,68,1.0,0.004431122116512446
40204104006,Salisbury,54,15346,54,1.0,0.003518832268995178
40204104007,Salisbury,37,15346,37,1.0,0.0024110517398670665
40204104008,Salisbury,38,15346,38,1.0,0.002476215300404014
40204104009,Salisbury,21,15346,21,1.0,0.0013684347712759025
40204104010,Salisbury,42,15346,42,1.0,0.002736869542551805
40204104011,Salisbury,40,15346,40,1.0,0.0026065424214779098
40204104012,Salisbury,4,15346,4,1.0,0.00026065424214779094
40204104013,Salisbury,28,15346,28,1.0,0.0018245796950345367
40204104014,Salisbury,6,15346,6,1.0,0.00039098136322168644
40204104015,Salisbury,13,15346,13,1.0,0.0008471262869803206
40204104016,Salisbury,13,15346,13,1.0,0.0008471262869803206
40204104017,Salisbury,33,15346,33,1.0,0.0021503974977192756
40204104018,Salisbury,59,15346,59,1.0,0.0038446500716799166
40204104019,Salisbury,42,15346,42,1.0,0.002736869542551805
40204104020,Salisbury,22,15346,22,1.0,0.0014335983318128503
40204104021,Salisbury,44,15346,44,1.0,0.0028671966636257006
40204104022,Salisbury,101,15346,101,1.0,0.006581519614231722
40204104023,Salisbury,43,15346,43,1.0,0.0028020331030887526
40204104024,Salisbury,48,15346,48,1.0,0.0031278509057734915
40204104025,Salisbury,45,15346,45,1.0,0.0029323602241626483
40204104026,Salisbury,25,15346,25,1.0,0.0016290890134236934
40204104027,Salisbury,47,15346,47,1.0,0.003062687345236544
40204104028,Salisbury,44,15346,44,1.0,0.0028671966636257006
40204104030,Salisbury,86,15346,86,1.0,0.005604066206177505
40204104031,Salisbury,77,15346,77,1.0,0.005017594161344976
40204104032,Salisbury,10,15346,10,1.0,0.0006516356053694774
40204104033,Salisbury,26,15346,26,1.0,0.0016942525739606412
40204104034,Salisbury,36,15346,36,1.0,0.0023458881793301184
40204104035,Salisbury,63,15346,63,1.0,0.0041053043138277075
40204104036,Salisbury,27,15346,27,1.0,0.001759416134497589
40204104037,Salisbury,37,15346,37,1.0,0.0024110517398670665
40204104101,Salisbury,32,15346,32,1.0,0.0020852339371823275
40204104102,Salisbury,57,15346,57,1.0,0.003714322950606021
40204104103,Salisbury,48,15346,48,1.0,0.0031278509057734915
40204104104,Salisbury,51,15346,51,1.0,0.003323341587384335
40204104105,Salisbury,34,15346,34,1.0,0.002215561058256223
40204104106,Salisbury,34,15346,34,1.0,0.002215561058256223
40204104107,Salisbury,6,15346,6,1.0,0.00039098136322168644
40204104108,Salisbury,43,15346,43,1.0,0.0028020331030887526
40204104109,Salisbury,17,15346,17,1.0,0.0011077805291281116
40204104110,Salisbury,48,15346,48,1.0,0.0031278509057734915
40204104111,Salisbury,48,15346,48,1.0,0.0031278509057734915
40204104112,Tea Tree Gully,27,7039,27,1.0,0.003835772126722546
40204104113,Tea Tree Gully,28,7039,28,1.0,0.003977837761045603
40204104114,Tea Tree Gully,26,7039,26,1.0,0.0036937064923994885
40204104115,Salisbury,9,15346,9,1.0,0.0005864720448325296
40204104116,Salisbury,26,15346,26,1.0,0.0016942525739606412
40204104117,Salisbury,125,15346,125,1.0,0.008145445067118468
40204104118,Salisbury,131,15346,131,1.0,0.008536426430340154
40204104119,Salisbury,58,15346,58,1.0,0.003779486511142969
40204104120,Salisbury,28,15346,28,1.0,0.0018245796950345367
40204104121,Salisbury,70,15346,70,1.0,0.004561449237586342
40204104122,Salisbury,6,15346,6,1.0,0.00039098136322168644
40204104123,Salisbury,9,15346,9,1.0,0.0005864720448325296
40204104124,Salisbury,6,15346,6,1.0,0.00039098136322168644
40204104125,Salisbury,51,15346,51,1.0,0.003323341587384335
40204104126,Salisbury,41,15346,41,1.0,0.0026717059820148574
40204104127,Salisbury,8,15346,8,1.0,0.0005213084842955819
40204104128,Salisbury,3,15346,3,1.0,0.00019549068161084322
40204104129,Salisbury,40,15346,40,1.0,0.0026065424214779098
40204104130,Salisbury,33,15346,33,1.0,0.0021503974977192756
40204104131,Salisbury,7,15346,7,1.0,0.00045614492375863416
40204104132,Salisbury,10,15346,10,1.0,0.0006516356053694774
40204104133,Salisbury,23,15346,23,1.0,0.001498761892349798
40204104134,Salisbury,8,15346,8,1.0,0.0005213084842955819
40204104136,Salisbury,10,15346,10,1.0,0.0006516356053694774
40204104137,Salisbury,4,15346,4,1.0,0.00026065424214779094
40204104138,Salisbury,45,15346,45,1.0,0.0029323602241626483
40204104301,Salisbury,46,15346,46,1.0,0.002997523784699596
40204104302,Salisbury,33,15346,33,1.0,0.0021503974977192756
40204104303,Salisbury,40,15346,40,1.0,0.0026065424214779098
40204104304,Salisbury,31,15346,31,1.0,0.00202007037664538
40204104305,Salisbury,99,15346,99,1.0,0.006451192493157826
40204104306,Salisbury,71,15346,71,1.0,0.004626612798123289
40204104307,Salisbury,60,15346,60,1.0,0.003909813632216865
40204104308,Salisbury,33,15346,33,1.0,0.0021503974977192756
40204104309,Salisbury,63,15346,63,1.0,0.0041053043138277075
40204104310,Salisbury,61,15346,61,1.0,0.003974977192753812
40204104311,Salisbury,62,15346,62,1.0,0.00404014075329076
40204104312,Salisbury,38,15346,38,1.0,0.002476215300404014
40204104313,Salisbury,38,15346,38,1.0,0.002476215300404014
40204104314,Salisbury,17,15346,17,1.0,0.0011077805291281116
40204104315,Salisbury,79,15346,79,1.0,0.005147921282418871
40204104316,Salisbury,50,15346,50,1.0,0.0032581780268473868
40204104317,Salisbury,17,15346,17,1.0,0.0011077805291281116
40204104318,Salisbury,40,15346,40,1.0,0.0026065424214779098
40204104319,Salisbury,33,15346,33,1.0,0.0021503974977192756
40204104320,Salisbury,33,15346,33,1.0,0.0021503974977192756
40204104321,Salisbury,38,15346,38,1.0,0.002476215300404014
40204104323,Salisbury,72,15346,72,1.0,0.004691776358660237
40204104324,Salisbury,65,15346,65,1.0,0.004235631434901603
40204104325,Salisbury,79,15346,79,1.0,0.005147921282418871
40204104326,Salisbury,32,15346,32,1.0,0.0020852339371823275
40204104327,Salisbury,39,15346,39,1.0,0.0025413788609409617
40204104328,Salisbury,27,15346,27,1.0,0.001759416134497589
40204104329,Salisbury,69,15346,69,1.0,0.004496285677049394
40204104330,Salisbury,8,15346,8,1.0,0.0005213084842955819
40204104331,Salisbury,33,15346,33,1.0,0.0021503974977192756
40204104332,Salisbury,16,15346,16,1.0,0.0010426169685911638
40204104333,Salisbury,28,15346,28,1.0,0.0018245796950345367
40204104334,Salisbury,23,15346,23,1.0,0.001498761892349798
40204104335,Salisbury,19,15346,19,1.0,0.001238107650202007
40204104336,Salisbury,24,15346,24,1.0,0.0015639254528867458
40204104337,Salisbury,56,15346,56,1.0,0.0036491593900690733
40204104338,Salisbury,37,15346,37,1.0,0.0024110517398670665
40204104340,Salisbury,62,15346,62,1.0,0.00404014075329076
40204104341,Salisbury,57,15346,57,1.0,0.003714322950606021
40204104401,Salisbury,42,15346,42,1.0,0.002736869542551805
40204104402,Salisbury,31,15346,31,1.0,0.00202007037664538
40204104403,Salisbury,28,15346,28,1.0,0.0018245796950345367
40204104404,Salisbury,43,15346,43,1.0,0.0028020331030887526
40204104405,Salisbury,41,15346,41,1.0,0.0026717059820148574
40204104406,Salisbury,34,15346,34,1.0,0.002215561058256223
40204104407,Salisbury,37,15346,37,1.0,0.0024110517398670665
40204104408,Salisbury,48,15346,48,1.0,0.0031278509057734915
40204104409,Salisbury,30,15346,30,1.0,0.0019549068161084323
40204104410,Salisbury,88,15346,88,1.0,0.005734393327251401
40204104411,Salisbury,24,15346,24,1.0,0.0015639254528867458
40204104412,Salisbury,69,15346,69,1.0,0.004496285677049394
40204104413,Salisbury,46,15346,46,1.0,0.002997523784699596
40204104414,Salisbury,15,15346,15,1.0,0.0009774534080542162
40204104415,Salisbury,77,15346,77,1.0,0.005017594161344976
40204104416,Salisbury,36,15346,36,1.0,0.0023458881793301184
40204104417,Salisbury,75,15346,75,1.0,0.004887267040271081
40204104418,Salisbury,51,15346,51,1.0,0.003323341587384335
40204104419,Salisbury,46,15346,46,1.0,0.002997523784699596
40204104420,Salisbury,21,15346,21,1.0,0.0013684347712759025
40204104421,Salisbury,32,15346,32,1.0,0.0020852339371823275
40204104422,Salisbury,66,15346,66,1.0,0.004300794995438551
40204104423,Salisbury,35,15346,35,1.0,0.002280724618793171
40204104424,Salisbury,33,15346,33,1.0,0.0021503974977192756
40204104425,Salisbury,29,15346,29,1.0,0.0018897432555714845
40204104426,Salisbury,26,15346,26,1.0,0.0016942525739606412
40204104427,Salisbury,28,15346,28,1.0,0.0018245796950345367
40204104428,Salisbury,45,15346,45,1.0,0.0029323602241626483
40204104429,Salisbury,49,15346,49,1.0,0.003193014466310439
40204104430,Salisbury,31,15346,31,1.0,0.00202007037664538
40204104431,Salisbury,41,15346,41,1.0,0.0026717059820148574
